dataset_id,normalized_mae,normalized_rmse,stockout_rate,stockout_days,mape,expired_rate,expired_units_total,non_expired_negative_days,avg_non_expired_inventory
B098,0.31921934091095205,0.38965200998279553,1.1396011396011396,4,45.024499501459594,97.49920861031973,15400.0,0,0.0
B099,0.33006807813166317,0.3962236086155988,1.1396011396011396,4,38.87267834767951,97.45598417408506,24632.0,0,0.0
B100,0.2872616047871675,0.35184133661274464,0.8547008547008548,3,32.50628474010346,97.4099974099974,18805.0,0,0.0
C001,0.05505442122291935,0.06578391144789998,0.5698005698005698,2,5.493077912176114,97.77115944931487,302678.0,0,0.0
C002,0.07452339694727468,0.09179369450418307,1.7094017094017095,6,7.618366018998453,97.23780654153059,1343738.0,0,0.0
C003,0.05536619759373923,0.06589832639314455,1.1396011396011396,4,5.537330158980029,97.78683562171595,302043.0,0,0.0
C004,0.05003757335122244,0.06488026081771524,1.1396011396011396,4,4.928585597710565,97.77548052494174,279017.0,0,0.0
C005,0.07860880778458258,0.09811843991166842,1.4245014245014245,5,7.659479171011842,97.41945466134547,579259.0,0,0.0
C006,0.0667675273034334,0.08161147271750276,1.4245014245014245,5,6.639007520434202,97.420184619902,637015.0,0,0.0
C007,0.06218635733976516,0.07396399197091356,1.1396011396011396,4,6.172240749865718,97.77880777237475,244712.0,0,0.0
C008,0.05901279665317638,0.07172417360194282,1.4245014245014245,5,5.842234581550399,97.19857881029948,1290975.0,0,0.0
C009,0.07562068475865424,0.09312249523805385,0.8547008547008548,3,7.374922822597461,97.77838220474034,280402.0,0,0.0
C010,0.04306006287879517,0.056250639424383964,1.4245014245014245,5,4.369805191107461,97.23243292643812,1106473.0,0,0.0
C011,0.05738968115604101,0.07490110174640736,1.1396011396011396,4,5.832159728817405,97.43928431070387,597524.0,0,0.0
C012,0.05186701460537395,0.06610517058704792,1.4245014245014245,5,5.142675100591479,97.4285122939201,560174.0,0,0.0
C013,0.05476088091077063,0.07040339420774756,1.1396011396011396,4,5.512064636349931,97.47359311766652,574446.0,0,0.0
C014,0.0649925796850776,0.08034507798645119,1.1396011396011396,4,6.42787513904131,97.74462656535339,262805.0,0,0.0
C015,0.05648547687469352,0.07021771428757607,0.8547008547008548,3,5.7695232130390375,97.458648362902,646183.0,0,0.0
C016,0.06376607712279013,0.07964610602001247,1.9943019943019942,7,6.236937803190502,97.20253539921417,1311165.0,0,0.0
C017,0.0780597165154368,0.09577942559748803,1.4245014245014245,5,7.846107773459482,97.22411308565955,1086916.0,0,0.0
C018,0.045736263676220024,0.057120813003239505,0.8547008547008548,3,4.533409343172018,97.41013910932686,626016.0,0,0.0
C019,0.0539745244987686,0.06703148305007571,1.4245014245014245,5,5.307789762094541,97.40082750586441,615357.0,0,0.0
C020,0.04597271677817075,0.06062771669599594,1.9943019943019942,7,4.634635686869078,97.22086426679428,1131576.0,0,0.0
C021,0.06322368589277198,0.08133579244781901,1.4245014245014245,5,6.160597502721887,97.17554894287633,1318335.0,0,0.0
C022,0.07089081260211783,0.09090954928912644,0.8547008547008548,3,6.887962730576164,97.3834110804642,536307.0,0,0.0
C023,0.06341437654948989,0.07607595813820622,1.9943019943019942,7,6.269874491958981,97.19364182585298,1124407.0,0,0.0
C024,0.05986921857081223,0.07609896855885266,0.8547008547008548,3,5.821301409597264,97.76217555188293,254953.0,0,0.0
C025,0.057884244926712916,0.07208495043197902,0.8547008547008548,3,5.70835125509021,97.78269080783535,303406.0,0,0.0
C026,0.07327904846852848,0.0913968229671336,1.1396011396011396,4,7.177008423421915,97.18666039141279,1311257.0,0,0.0
C027,0.06070817591496402,0.07441535103539232,1.1396011396011396,4,6.132787651938574,97.77721010597723,275588.0,0,0.0
