dataset_id,normalized_mae,normalized_rmse,stockout_rate,stockout_days,mape,mape_count,total_samples,horizon,objective,mae,rmse,expired_units_total,expired_rate,non_expired_negative_days,avg_non_expired_inventory,total_days,category
C087,0.060535819088527135,0.07685868613227892,0.5698005698005698,2,6.048072711610013,351,351,14,l2,14.835587344715396,18.83585236780237,36522.0,85.57771164796026,0,0.0,351,C
C054,0.05557130605079755,0.06680759228623206,1.1396011396011396,4,5.569080657087498,351,351,14,l2,14.93823202225328,17.958680213626366,29995.0,81.66349033487612,0,0.0,351,C
A088,0.05587985812081076,0.06847717322212564,0.5698005698005698,2,5.785535518069582,351,351,14,l2,15.252972440731506,18.691537006377878,35729.0,83.9240833392056,0,0.0,351,A
C027,0.05692088529693855,0.0704823597247488,0.5698005698005698,2,5.822241088514201,351,351,14,l2,15.323394223911741,18.974212685900966,38467.0,85.10398230088495,0,0.0,351,C
A100,0.05640097452548508,0.06543036905083081,0.8547008547008548,3,5.801019806765465,351,351,14,l2,15.342189876691709,17.79836526098084,32503.0,82.69641766741299,0,0.0,351,A
C007,0.057541031964506835,0.07145688149411732,0.8547008547008548,3,5.9016825186944155,351,351,14,l2,15.474931038044307,19.21742234302049,33874.0,83.42527829770466,0,0.0,351,C
A069,0.06193763997125278,0.07587978128737335,0.5698005698005698,2,6.041081302095596,351,351,14,l2,16.7402794619739,20.508510573758542,36834.0,84.46227929373997,0,0.0,351,A
C029,0.06505040757103597,0.08255213387882919,0.5698005698005698,2,6.510190781454179,351,351,14,l2,17.37031210943159,22.04377165829351,39641.0,85.51797040169133,0,0.0,351,C
A038,0.0279063912000194,0.03505458600136192,0.8547008547008548,3,2.7458307776734645,351,351,14,l2,19.250878120895432,24.18197171586258,84724.0,83.04320552026974,0,0.0,351,A
E047,0.08717508624051583,0.12196624731500016,1.1396011396011396,4,8.563421043058282,351,351,14,l2,22.19239268097234,31.049270737412648,25433.0,79.91013918999592,0,0.0,351,E
