dataset_id,normalized_mae,normalized_rmse,stockout_rate,stockout_days,mape,mape_count,total_samples,horizon,objective,mae,rmse,category
B076,,,,0,26.18563253718092,351,351,14,l2,5.49333631808277,6.435278969676995,B
B059,,,,0,27.298540386432357,351,351,14,l2,5.559198543511858,6.941202229786188,B
B055,,,,0,29.087267811688683,351,351,14,l2,5.565506480501118,6.76729969059254,B
B025,,,,0,32.01292909402152,351,351,14,l2,5.60515108945171,6.782791671190863,B
B4,,,,0,48.0595181002151,348,351,14,l2,5.712789428102214,8.418625962144585,B
B006,,,,0,33.71868982717866,351,351,14,l2,5.734025553509511,7.173928284541243,B
B063,,,,0,67.58405425025148,351,351,14,l2,5.753941476342185,6.982839972541795,B
B001,,,,0,40.18480593021616,351,351,14,l2,5.775590629929442,7.0244303680029585,B
B057,,,,0,30.990820023630615,351,351,14,l2,5.813530302183482,7.198193824456891,B
B068,,,,0,58.7303337785161,351,351,14,l2,6.094134298110258,7.496559631952576,B
B066,,,,0,40.50435823542756,351,351,14,l2,6.330774696049853,8.14774328133837,B
B031,,,,0,74.83223625004473,351,351,14,l2,7.186837794952855,8.598629784940671,B
B069,,,,0,74.48579023062048,351,351,14,l2,7.453722202432593,8.959998547391118,B
B064,,,,0,21.613855578064438,351,351,14,l2,7.731389373742817,10.380915563968044,B
B062,,,,0,97.9611294876559,351,351,14,l2,7.951084187257815,9.634128498687414,B
C6,,,,0,7.4981154899843085,351,351,14,l2,8.434279484638537,10.645077772707893,C
B033,,,,0,42.90790800479359,351,351,14,l2,8.495351072618112,10.877292986937311,B
E1,,,,0,7.570649396120674,351,351,14,l2,8.902600279107437,10.971287860993472,E
D4,,,,0,7.589316175132719,351,351,14,l2,9.0194732728139,10.94552274713896,D
B042,,,,0,18.185132399484605,351,351,14,l2,9.097150982921987,11.323933917796024,B
C2,,,,0,7.819178622649386,351,351,14,l2,9.19005826786898,11.736505543705157,C
B093,,,,0,21.121778548844176,351,351,14,l2,9.267265852720202,11.324580789524683,B
